CO_CURSO,ITEM,n_total,n_valido,media,mediana,dp,concordancia_n,nao_sabe_n,nao_aplica_n,concordancia_pct,ausencia_analitica_pct
15868,QE_I64,14,13,5.461538461538462,6.0,0.9674179220468451,12,0,0,0.9230769230769231,0.0714285714285714
16009,QE_I64,39,29,5.379310344827586,6.0,1.014670710253482,28,0,0,0.9655172413793104,0.2564102564102564
16010,QE_I64,10,9,5.666666666666667,6.0,0.5,9,0,0,1.0,0.09999999999999998
16268,QE_I64,32,24,4.625,5.0,1.095941128218911,21,0,0,0.875,0.25
16272,QE_I64,9,9,5.888888888888889,6.0,0.33333333333333337,9,0,0,1.0,0.0
16403,QE_I64,13,12,5.166666666666667,5.5,1.4034589305344742,11,0,0,0.9166666666666666,0.07692307692307687
17154,QE_I64,19,9,5.555555555555555,6.0,0.7264831572567788,9,0,0,1.0,0.5263157894736843
17196,QE_I64,39,26,5.384615384615385,6.0,1.1340872303988994,25,0,1,0.9615384615384616,0.33333333333333337
18354,QE_I64,1,0,,,,0,0,0,nan,1.0
18382,QE_I64,9,9,5.888888888888889,6.0,0.33333333333333337,9,0,0,1.0,0.0
18877,QE_I64,9,9,5.777777777777778,6.0,0.4409585518440986,9,0,0,1.0,0.0
18892,QE_I64,16,15,5.066666666666666,5.0,1.1629191512658787,14,0,0,0.9333333333333333,0.0625
18954,QE_I64,6,6,5.0,6.0,2.0,5,0,0,0.8333333333333334,0.0
18959,QE_I64,6,6,5.666666666666667,6.0,0.816496580927726,6,0,0,1.0,0.0
18961,QE_I64,22,19,5.578947368421052,6.0,0.5072572735017883,19,0,0,1.0,0.13636363636363635
19026,QE_I64,1,0,,,,0,0,0,nan,1.0
19060,QE_I64,49,47,5.638297872340425,6.0,0.6052499273528184,47,0,0,1.0,0.04081632653061229
19077,QE_I64,21,13,5.153846153846154,5.0,0.8987170342729172,13,0,0,1.0,0.38095238095238093
19191,QE_I64,4,4,5.25,5.5,0.9574271077563381,4,0,0,1.0,0.0
19367,QE_I64,2,2,5.5,5.5,0.7071067811865476,2,0,0,1.0,0.0
19396,QE_I64,9,9,5.444444444444445,6.0,0.7264831572567788,9,0,0,1.0,0.0
20315,QE_I64,11,11,5.909090909090909,6.0,0.30151134457776363,11,0,0,1.0,0.0
20392,QE_I64,43,41,5.2682926829268295,6.0,1.0252899649343703,38,1,0,0.926829268292683,0.046511627906976716
20578,QE_I64,10,10,4.7,5.0,1.3374935098492586,7,0,0,0.7,0.0
20854,QE_I64,18,17,5.588235294117647,6.0,0.6183469424008422,17,0,0,1.0,0.05555555555555558
21427,QE_I64,11,11,5.7272727272727275,6.0,0.9045340337332909,10,0,0,0.9090909090909091,0.0
21443,QE_I64,43,30,5.266666666666667,6.0,1.048260737942924,27,1,0,0.9,0.3023255813953488
21578,QE_I64,6,6,4.333333333333333,4.5,1.632993161855452,4,0,0,0.6666666666666666,0.0
21808,QE_I64,5,5,5.6,6.0,0.8944271909999159,5,0,0,1.0,0.0
21822,QE_I64,9,9,5.666666666666667,6.0,0.7071067811865475,9,0,0,1.0,0.0
21869,QE_I64,10,10,5.9,6.0,0.316227766016838,10,0,0,1.0,0.0
21876,QE_I64,10,8,5.5,6.0,0.7559289460184543,8,0,0,1.0,0.19999999999999996
21879,QE_I64,14,14,5.642857142857143,6.0,0.633323693776651,14,0,0,1.0,0.0
21892,QE_I64,1,0,,,,0,0,0,nan,1.0
27518,QE_I64,13,10,5.6,6.0,0.5163977794943223,10,0,0,1.0,0.23076923076923073
29447,QE_I64,16,15,5.533333333333333,6.0,0.833809387832792,14,1,0,0.9333333333333333,0.0625
38246,QE_I64,23,19,4.2631578947368425,5.0,1.5217718205053643,13,0,0,0.6842105263157895,0.17391304347826086
38431,QE_I64,8,6,4.333333333333333,4.5,1.632993161855452,4,0,0,0.6666666666666666,0.25
38678,QE_I64,15,15,5.066666666666666,5.0,0.8837151016885367,15,0,0,1.0,0.0
39715,QE_I64,4,4,6.0,6.0,0.0,4,0,0,1.0,0.0
41069,QE_I64,6,6,5.666666666666667,6.0,0.5163977794943223,6,0,0,1.0,0.0
41490,QE_I64,16,15,4.666666666666667,5.0,1.4960264830861913,10,0,0,0.6666666666666666,0.0625
43037,QE_I64,26,20,5.55,6.0,0.7591546545162484,19,1,0,0.95,0.23076923076923073
43084,QE_I64,9,6,5.666666666666667,6.0,0.5163977794943224,6,0,0,1.0,0.33333333333333337
44372,QE_I64,32,24,5.083333333333333,5.5,1.1764599317505433,21,1,0,0.875,0.25
45102,QE_I64,7,5,5.8,6.0,0.44721359549995804,5,0,0,1.0,0.2857142857142857
45701,QE_I64,7,7,4.857142857142857,5.0,1.0690449676496978,6,0,0,0.8571428571428571,0.0
45703,QE_I64,7,7,5.714285714285714,6.0,0.48795003647426677,7,0,0,1.0,0.0
46729,QE_I64,13,11,5.7272727272727275,6.0,0.4670993664969137,11,0,0,1.0,0.15384615384615385
47333,QE_I64,6,6,5.833333333333333,6.0,0.40824829046386296,6,0,0,1.0,0.0
48289,QE_I64,34,33,5.03030303030303,5.0,1.2115292114939002,29,0,0,0.8787878787878788,0.02941176470588236
48946,QE_I64,11,11,5.545454545454546,6.0,0.9341987329938275,10,0,0,0.9090909090909091,0.0
49324,QE_I64,83,34,5.0,5.0,1.2309149097933274,31,2,1,0.9117647058823529,0.5903614457831325
50439,QE_I64,3,3,5.666666666666667,6.0,0.5773502691896257,3,0,0,1.0,0.0
52068,QE_I64,2,0,,,,0,0,0,nan,1.0
52139,QE_I64,6,4,5.25,5.0,0.5,4,0,0,1.0,0.33333333333333337
52442,QE_I64,40,40,5.475,6.0,0.784055858815933,39,0,0,0.975,0.0
55811,QE_I64,18,14,5.5,6.0,1.400549342771779,13,0,0,0.9285714285714286,0.2222222222222222
58522,QE_I64,13,12,5.333333333333333,5.5,0.8876253645985948,11,0,0,0.9166666666666666,0.07692307692307687
58526,QE_I64,9,9,4.666666666666667,5.0,1.4142135623730951,7,0,0,0.7777777777777778,0.0
58588,QE_I64,19,17,5.411764705882353,6.0,1.2776356840572634,16,0,0,0.9411764705882353,0.10526315789473684
59272,QE_I64,27,27,5.2592592592592595,5.0,0.7121253450920753,27,0,0,1.0,0.0
59426,QE_I64,69,66,5.257575757575758,6.0,0.9970819896941749,64,0,0,0.9696969696969697,0.04347826086956519
59996,QE_I64,54,43,5.395348837209302,6.0,0.9792984584146844,42,0,0,0.9767441860465116,0.20370370370370372
60290,QE_I64,7,7,5.285714285714286,5.0,0.7559289460184544,7,0,0,1.0,0.0
60760,QE_I64,31,28,5.428571428571429,6.0,0.87891226666077,27,2,0,0.9642857142857143,0.09677419354838712
61024,QE_I64,15,14,5.142857142857143,5.0,0.7703288865196432,14,1,0,1.0,0.06666666666666665
61669,QE_I64,18,14,5.071428571428571,6.0,1.542439911024374,12,0,0,0.8571428571428571,0.2222222222222222
63062,QE_I64,32,27,5.0,5.0,1.0741723110591492,24,1,0,0.8888888888888888,0.15625
63383,QE_I64,32,24,5.041666666666667,5.0,1.1601786469133206,21,1,0,0.875,0.25
64604,QE_I64,11,11,5.181818181818182,5.0,0.7507571935295484,11,0,0,1.0,0.0
68313,QE_I64,6,6,5.333333333333333,5.5,0.8164965809277259,6,0,0,1.0,0.0
68511,QE_I64,37,33,5.0,6.0,1.3228756555322954,27,0,0,0.8181818181818182,0.10810810810810811
70522,QE_I64,21,18,5.444444444444445,6.0,0.7047921864945659,18,0,0,1.0,0.1428571428571429
71037,QE_I64,9,8,4.125,4.0,1.246423454758225,6,0,0,0.75,0.11111111111111116
71419,QE_I64,15,15,5.4,6.0,0.828078671210825,14,0,0,0.9333333333333333,0.0
74276,QE_I64,6,0,,,,0,0,0,nan,1.0
76212,QE_I64,2,2,5.0,5.0,1.4142135623730951,2,0,0,1.0,0.0
80827,QE_I64,5,5,5.8,6.0,0.44721359549995787,5,0,0,1.0,0.0
81423,QE_I64,23,22,5.454545454545454,6.0,0.6709817063202622,22,0,0,1.0,0.04347826086956519
81660,QE_I64,9,9,6.0,6.0,0.0,9,0,0,1.0,0.0
81812,QE_I64,19,17,4.823529411764706,5.0,0.8828430011649198,16,0,0,0.9411764705882353,0.10526315789473684
82658,QE_I64,39,35,5.314285714285714,6.0,0.9932545604469885,32,4,0,0.9142857142857143,0.10256410256410253
83289,QE_I64,17,13,4.923076923076923,5.0,0.9540735874430284,12,0,0,0.9230769230769231,0.23529411764705888
83302,QE_I64,35,35,5.142857142857143,5.0,0.8451542547285167,34,0,0,0.9714285714285714,0.0
83312,QE_I64,19,18,5.388888888888889,6.0,0.9164438231805326,17,0,0,0.9444444444444444,0.052631578947368474
83318,QE_I64,22,21,5.428571428571429,6.0,0.9258200997725514,20,0,0,0.9523809523809523,0.045454545454545414
83330,QE_I64,14,12,5.0,5.0,0.9534625892455927,11,0,0,0.9166666666666666,0.1428571428571429
83929,QE_I64,22,22,5.5,6.0,0.7400128699009552,22,0,0,1.0,0.0
84374,QE_I64,10,10,5.2,6.0,1.3165611772087666,9,0,0,0.9,0.0
85320,QE_I64,22,22,5.136363636363637,5.0,0.8888437939499214,21,0,0,0.9545454545454546,0.0
85760,QE_I64,19,17,5.823529411764706,6.0,0.3929526239966881,17,0,0,1.0,0.10526315789473684
86396,QE_I64,34,19,5.578947368421052,6.0,0.6069769786668843,19,1,1,1.0,0.4411764705882353
88788,QE_I64,34,29,5.344827586206897,6.0,0.813978854980079,28,0,0,0.9655172413793104,0.1470588235294118
92391,QE_I64,12,11,5.545454545454546,6.0,0.6875516509523286,11,0,0,1.0,0.08333333333333337
94692,QE_I64,5,3,4.666666666666667,5.0,1.5275252316519468,2,0,0,0.6666666666666666,0.4
95055,QE_I64,17,17,5.352941176470588,6.0,0.785905247993376,17,0,0,1.0,0.0
95221,QE_I64,7,6,5.833333333333333,6.0,0.408248290463863,6,0,0,1.0,0.1428571428571429
96158,QE_I64,44,37,4.918918918918919,5.0,1.4019505930900225,31,1,0,0.8378378378378378,0.15909090909090906
96913,QE_I64,17,15,4.933333333333334,5.0,1.2227992865708155,12,1,0,0.8,0.11764705882352944
96955,QE_I64,3,3,5.333333333333333,5.0,0.5773502691896257,3,0,0,1.0,0.0
99045,QE_I64,47,41,5.170731707317073,5.0,1.115850326531078,36,0,0,0.8780487804878049,0.12765957446808507
99503,QE_I64,14,13,5.6923076923076925,6.0,0.48038446141526153,13,0,0,1.0,0.0714285714285714
99806,QE_I64,43,43,5.325581395348837,6.0,0.8372554435420914,42,0,0,0.9767441860465116,0.0
99898,QE_I64,9,8,5.0,5.5,1.3093073414159544,6,0,0,0.75,0.11111111111111116
99952,QE_I64,1196,954,5.245283018867925,6.0,1.0618855972279266,874,18,8,0.9161425576519916,0.2023411371237458
100309,QE_I64,109,76,5.223684210526316,6.0,1.292013252878636,67,0,0,0.881578947368421,0.3027522935779816
100369,QE_I64,8,7,5.0,5.0,0.816496580927726,7,0,0,1.0,0.125
100373,QE_I64,21,17,5.235294117647059,6.0,0.9034248560828041,17,0,0,1.0,0.19047619047619047
100412,QE_I64,13,12,5.333333333333333,6.0,0.9847319278346618,11,0,0,0.9166666666666666,0.07692307692307687
100620,QE_I64,13,9,6.0,6.0,0.0,9,1,0,1.0,0.3076923076923077
100690,QE_I64,51,48,5.416666666666667,6.0,0.941554471443387,47,2,0,0.9791666666666666,0.05882352941176472
100724,QE_I64,25,19,5.421052631578948,6.0,0.9015905373704979,18,0,0,0.9473684210526315,0.24
100775,QE_I64,8,8,5.0,6.0,1.7728105208558367,7,0,0,0.875,0.0
100808,QE_I64,10,10,5.5,6.0,0.7071067811865472,10,0,0,1.0,0.0
100916,QE_I64,10,10,5.1,5.5,1.286683937707919,9,0,0,0.9,0.0
101556,QE_I64,8,7,5.285714285714286,6.0,0.9511897312113418,7,0,0,1.0,0.125
102152,QE_I64,28,25,4.72,5.0,1.429452109492771,19,0,0,0.76,0.1071428571428571
102430,QE_I64,29,28,5.714285714285714,6.0,0.5345224838248489,28,1,0,1.0,0.03448275862068961
102576,QE_I64,71,69,5.449275362318841,6.0,0.8666404350414093,66,2,0,0.9565217391304348,0.028169014084507005
102588,QE_I64,19,13,5.153846153846154,5.0,0.8006407690254357,13,0,0,1.0,0.3157894736842105
102944,QE_I64,7,7,5.714285714285714,6.0,0.48795003647426677,7,0,0,1.0,0.0
103381,QE_I64,31,28,5.428571428571429,6.0,1.0690449676496976,27,1,0,0.9642857142857143,0.09677419354838712
103572,QE_I64,20,18,5.333333333333333,6.0,0.9074852129730302,17,2,0,0.9444444444444444,0.09999999999999998
104282,QE_I64,6,6,5.333333333333333,5.5,0.8164965809277259,6,0,0,1.0,0.0
104814,QE_I64,21,17,5.294117647058823,5.0,0.77174363314129,17,0,0,1.0,0.19047619047619047
106404,QE_I64,20,16,5.0625,5.0,0.9979144919948469,14,1,0,0.875,0.19999999999999996
107520,QE_I64,51,48,5.083333333333333,5.0,1.0279774261395445,45,0,1,0.9375,0.05882352941176472
108012,QE_I64,2,1,6.0,6.0,,1,0,0,1.0,0.5
108730,QE_I64,14,14,5.642857142857143,6.0,0.6333236937766509,14,0,0,1.0,0.0
108734,QE_I64,40,34,5.323529411764706,6.0,0.9760957552162385,32,1,0,0.9411764705882353,0.15000000000000002
109356,QE_I64,27,9,4.555555555555555,5.0,1.4240006242195884,7,0,0,0.7777777777777778,0.6666666666666667
109768,QE_I64,18,18,5.777777777777778,6.0,0.5483188805533163,18,0,0,1.0,0.0
109948,QE_I64,47,32,5.25,6.0,1.0776318121606498,29,3,0,0.90625,0.3191489361702128
111506,QE_I64,6,5,5.6,6.0,0.894427190999916,5,0,0,1.0,0.16666666666666663
113030,QE_I64,18,18,5.666666666666667,6.0,0.5940885257860042,18,0,0,1.0,0.0
113295,QE_I64,14,14,5.714285714285714,6.0,0.8254203058555569,13,0,0,0.9285714285714286,0.0
