CO_CURSO,registros_microdados,presentes_validos,ausentes,eliminados,resultado_desconsiderado,reaplicacoes,discursiva_valida,discursiva_zero,taxa_presenca_microdados,nt_ger_count,nt_ger_mean,nt_ger_median,nt_ger_std,nt_ger_min,nt_ger_max,nt_ger_p10,nt_ger_p25,nt_ger_p75,nt_ger_p90,nt_ger_iqr,nt_ger_erro_padrao,nt_ger_ic95_inf,nt_ger_ic95_sup,nt_obj_count,nt_obj_mean,nt_obj_median,nt_obj_std,nt_obj_min,nt_obj_max,nt_obj_p10,nt_obj_p25,nt_obj_p75,nt_obj_p90,nt_obj_iqr,nt_obj_erro_padrao,nt_obj_ic95_inf,nt_obj_ic95_sup,nt_dis_count,nt_dis_mean,nt_dis_median,nt_dis_std,nt_dis_min,nt_dis_max,nt_dis_p10,nt_dis_p25,nt_dis_p75,nt_dis_p90,nt_dis_iqr,nt_dis_erro_padrao,nt_dis_ic95_inf,nt_dis_ic95_sup,proficiencia_count,proficiencia_mean,proficiencia_median,proficiencia_std,proficiencia_min,proficiencia_max,proficiencia_p10,proficiencia_p25,proficiencia_p75,proficiencia_p90,proficiencia_iqr,proficiencia_erro_padrao,proficiencia_ic95_inf,proficiencia_ic95_sup,qt_acertos_count,qt_acertos_mean,qt_acertos_median,qt_acertos_std,qt_acertos_min,qt_acertos_max,qt_acertos_p10,qt_acertos_p25,qt_acertos_p75,qt_acertos_p90,qt_acertos_iqr,qt_acertos_erro_padrao,qt_acertos_ic95_inf,qt_acertos_ic95_sup
1439555,35,19,15,0,0,0,15,4,0.5428571428571428,19,39.68105263157895,35.68,14.565208887672041,22.48,75.18,25.392,28.17,51.17,55.03999999999999,23.0,3.3414880859433094,33.13173598313006,46.23036928002784,19,39.43684210526315,37.1,12.738358978835704,17.9,77.1,29.14,32.0,45.5,49.75999999999999,13.5,2.9223799734362523,33.708977357328095,45.16470685319821,19,4.065789473684211,4.0,3.283843134346425,0.0,8.25,0.0,0.0,6.875,7.6499999999999995,6.875,0.7533652825818908,2.589193519823705,5.542385427544716,19,-0.3249821052631579,-0.4303,0.572669726278002,-1.29562,1.36854,-0.7882979999999999,-0.65781,-0.052175,0.1369499999999997,0.605635,0.13137944551952152,-0.5824858184814201,-0.06747839204489575,19,29.157894736842106,27.0,10.318608637337027,13,60,20.8,23.0,34.0,37.599999999999994,11.0,2.367251173057791,24.518082437648836,33.797707036035376
1441230,13,10,3,0,0,0,8,2,0.7692307692307693,10,36.410000000000004,34.230000000000004,9.055715199683442,26.64,57.04,28.512,30.57,39.22,45.95199999999999,8.649999999999999,2.8636685872806185,30.797209568929993,42.022790431070014,10,34.7,34.599999999999994,6.711681359142928,26.7,51.3,27.96,32.0,35.9,37.43999999999999,3.8999999999999986,2.1224200024186226,30.540056795259503,38.8599432047405,10,4.325,4.25,2.9908425048619476,0.0,8.0,0.0,2.5625,6.875,8.0,4.3125,0.9457874438206973,2.4712566101114337,6.178743389888567,10,-0.538518,-0.54303,0.3022552780460031,-0.89839,0.2102,-0.842932,-0.65781,-0.48618,-0.41654200000000025,0.17163,0.09558151134328575,-0.7258577622328402,-0.35117823776715995,10,25.2,25.0,5.4731668671396765,19,39,19.9,23.0,26.0,27.299999999999997,3.0,1.7307673314329555,21.807696030391405,28.592303969608594
1442119,24,23,1,0,0,0,23,0,0.9583333333333334,23,52.643478260869564,53.46,8.30649395938101,34.12,65.1,43.868,47.14,59.51,62.312,12.369999999999997,1.7320237208089624,49.248711768084,56.03824475365513,23,49.391304347826086,47.9,8.65468412550412,23.9,64.3,41.04,45.5,56.6,59.04,11.100000000000001,1.8046263892785583,45.85423662484011,52.92837207081206,23,6.565217391304348,7.25,2.0257117033621395,0.0,8.75,4.050000000000001,5.75,7.875,8.4,2.125,0.42239008887511537,5.737332817109122,7.393101965499573,23,0.12182391304347827,0.05325,0.3893590074111217,-1.02514,0.7919,-0.25502199999999997,-0.05206,0.4455,0.5561900000000001,0.49756,0.08118696528817429,-0.037302538921343345,0.2809503650082999,23,37.391304347826086,36.0,7.203150386745451,17,50,30.2,34.0,43.5,45.6,9.5,1.5019606822572193,34.44746141060194,40.33514728505023
1442126,4,3,1,0,0,0,3,0,0.75,3,40.199999999999996,44.4,8.860948030543907,30.02,46.18,32.896,37.21,45.29,45.824,8.079999999999998,5.115870730709809,30.17289336780877,50.22710663219122,3,37.333333333333336,37.1,8.052535832477451,29.4,45.5,30.939999999999998,33.25,41.3,43.82,8.049999999999997,4.649133730539964,28.22103122147501,46.44563544519166,3,5.166666666666667,4.0,2.6964482812272395,3.25,8.25,3.4,3.625,6.125,7.4,2.5,1.5567951410224505,2.115348190262664,8.21798514307067,3,-0.41951333333333335,-0.4303,0.36218049054764573,-0.77618,-0.05206,-0.707004,-0.60324,-0.24118,-0.127708,0.36206,0.209105003712914,-0.8293591406106448,-0.009667526056021947,3,27.333333333333332,27.0,6.506407098647712,21,34,22.2,24.0,30.5,32.6,6.5,3.7564758898615485,19.9706405892047,34.696026077461966
1442906,22,22,0,0,0,0,21,1,1.0,22,49.23909090909091,46.89,8.967625320903178,35.56,68.02,40.716,41.93,54.795,60.556000000000004,12.865000000000002,1.9119041424252683,45.491758789937386,52.98642302824444,22,43.73636363636364,41.35,10.15867189737983,30.7,61.9,33.43,36.2,49.325,61.78,13.125,2.1658361257429877,39.491324829907384,47.9814024428199,22,7.125,7.25,2.109713927797524,0.0,9.75,5.5,6.5,8.6875,9.25,2.1875,0.44979252071184067,6.243406659404792,8.006593340595208,22,-0.13155863636363635,-0.23923,0.4563675528123759,-0.71655,0.68389,-0.5941609999999999,-0.47221,0.11864249999999998,0.6785450000000001,0.5908525,0.09729788918105542,-0.32226249915850497,0.05914522643123227,22,32.63636363636363,30.5,8.54425707737829,22,48,24.1,26.25,37.25,47.900000000000006,11.0,1.8216417296235459,29.06594584630148,36.206781426425785
1442928,6,4,2,0,0,0,3,1,0.6666666666666666,4,47.06,53.629999999999995,15.897731494356881,23.52,57.46,31.896,44.459999999999994,56.230000000000004,56.968,11.77000000000001,7.9488657471784405,31.48022313553026,62.639776864469745,4,48.825,50.8,14.622214834513503,29.4,64.3,34.95,43.275,56.35,61.120000000000005,13.075000000000003,7.311107417256752,34.495229462176766,63.15477053782324,4,4.0,3.625,4.659220249498121,0.0,8.75,0.0,0.0,7.625,8.3,7.625,2.3296101247490606,-0.5660358445081588,8.566035844508159,4,0.09589750000000002,0.18393500000000002,0.656911203353746,-0.77618,0.7919,-0.5273509999999999,-0.15410749999999995,0.43394,0.6487160000000001,0.5880475,0.328455601676873,-0.5478754792866711,0.7396704792866711,4,37.0,38.5,12.138094304022083,21,50,25.5,32.25,43.25,47.300000000000004,11.0,6.069047152011041,25.10466758205836,48.89533241794164
1445889,3,3,0,0,0,0,3,0,1.0,3,52.52666666666667,53.7,18.98720973006127,32.98,70.9,37.123999999999995,43.34,62.300000000000004,67.46000000000001,18.96,10.962270648810756,31.04061619499759,74.01271713833574,3,49.199999999999996,49.0,21.200707535363062,28.1,70.5,32.28,38.55,59.75,66.2,21.200000000000003,12.240234202552392,25.20914096299731,73.19085903700268,3,6.583333333333333,7.25,1.1547005383792517,5.25,7.25,5.65,6.25,7.25,7.25,1.0,0.6666666666666667,5.276666666666666,7.89,3,0.11322333333333334,0.10566,0.9537974908927647,-0.83677,1.07078,-0.648284,-0.365555,0.5882200000000001,0.8777560000000001,0.953775,0.5506752381193274,-0.9661001333805482,1.1925468000472148,3,37.333333333333336,37.0,17.502380790433435,20,55,23.4,28.5,46.0,51.4,17.5,10.105004260816079,17.527524982133823,57.139141684532845
1451120,62,42,20,0,0,1,34,8,0.6774193548387096,42,36.691428571428574,36.6,7.65068865748685,19.12,49.18,25.704,32.025,43.295,46.554,11.270000000000003,1.1805268893672005,34.37759586826886,39.005261274588285,42,35.03095238095238,34.6,5.484901141703695,21.0,49.0,29.529999999999998,32.0,38.3,40.8,6.299999999999997,0.8463386203757827,33.372128685015845,36.68977607688891,42,4.333333333333333,5.0,2.8066051593206343,0.0,9.25,0.0,3.0625,6.1875,7.424999999999999,3.125,0.4330685781040645,3.4845189202493665,5.182147746417299,42,-0.5231557142857143,-0.54269,0.2464515902807616,-1.15723,0.10566,-0.7702169999999999,-0.65781,-0.37497,-0.26581,0.28284,0.038028305983806444,-0.5976911940139749,-0.44862023455745365,42,25.452380952380953,25.0,4.346023587380466,15,37,21.1,23.0,28.0,30.0,5.0,0.6706059985470741,24.137993195228688,26.766768709533217
1452609,7,7,0,0,0,0,7,0,1.0,7,54.74,53.16,9.292835950343687,44.68,68.4,46.059999999999995,47.23,61.24,66.444,14.010000000000005,3.5123618427328527,47.85577078824361,61.62422921175639,7,51.01428571428572,50.2,11.303749904556538,37.1,70.5,40.7,43.1,56.55,63.18,13.449999999999996,4.272415875703814,42.64035059790625,59.38822083066519,7,6.964285714285714,6.5,1.1126972805283735,6.0,9.25,6.15,6.375,7.125,8.200000000000001,0.75,0.42056004125370694,6.139988033428449,7.78858339514298,7,0.19616285714285714,0.15796,0.5077814645663455,-0.4303,1.07078,-0.2671,-0.1583,0.44565,0.7429580000000002,0.60395,0.19192335365867239,-0.18000691602814073,0.572332630313855,7,38.714285714285715,38.0,9.516902257112267,27,55,30.0,32.0,43.5,49.0,11.5,3.5970509462897633,31.66406585955778,45.76450556901365
1453816,9,8,1,0,0,0,8,0,0.8888888888888888,8,52.5775,52.58,12.588463823222092,36.68,73.32,37.73,43.370000000000005,60.715,65.28399999999999,17.345,4.450694067060937,43.85413962856057,61.300860371439434,8,49.2375,51.35,10.926368825656843,34.6,67.9,36.35,40.775,54.8,58.73,14.024999999999999,3.8630547451836232,41.6659126994401,56.809087300559895,8,6.59375,6.25,2.154470021009476,3.5,9.5,4.375,5.125,8.4375,9.15,3.3125,0.7617201808594619,5.100778445515455,8.086721554484544,8,0.11583874999999999,0.21018,0.49235648607886595,-0.54269,0.95743,-0.464017,-0.26647750000000003,0.36689,0.5440519999999999,0.6333675000000001,0.17407430503377302,-0.2253468878661951,0.4570243878661951,8,37.25,39.0,9.223417401995237,25,53,26.4,30.0,42.0,45.3,12.0,3.26097049533242,30.858497829148458,43.641502170851545
1454028,1,1,0,0,0,0,1,0,1.0,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,
1454137,5,0,5,0,0,0,0,0,0.0,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,
1457027,10,9,1,0,0,0,8,1,0.9,9,52.08666666666667,51.1,7.85316496706901,41.02,61.02,41.756,46.4,60.1,60.620000000000005,13.700000000000003,2.61772165568967,46.95593222151492,57.217401111818425,9,50.733333333333334,49.0,11.631530423809247,29.4,63.1,39.480000000000004,44.3,61.9,62.14,17.6,3.8771768079364155,43.13406678977796,58.33259987688871,9,5.75,5.75,2.8668362352949286,0.0,8.75,2.6,5.0,8.5,8.75,3.5,0.9556120784316429,3.87700032627398,7.62299967372602,9,0.18258777777777777,0.10566,0.5226249784687338,-0.77618,0.7377,-0.32473199999999997,-0.10504,0.68389,0.694652,0.78893,0.1742083261562446,-0.15886054148846165,0.5240360970440172,9,38.55555555555556,37.0,9.761033642897546,21,49,29.0,33.0,48.0,48.2,15.0,3.253677880965849,32.178346908862494,44.93276420224862
1457037,3,3,0,0,0,0,3,0,1.0,3,42.48666666666667,39.68,13.136823563302254,30.98,56.8,32.72,35.33,48.239999999999995,53.376,12.909999999999997,7.5845486205691754,27.620951370351086,57.35238196298226,3,40.4,37.1,14.239733143566982,28.1,56.0,29.900000000000002,32.6,46.55,52.22,13.949999999999996,8.221313763626833,24.286225023291404,56.51377497670859,3,5.083333333333333,5.0,0.8779711460710616,4.25,6.0,4.4,4.625,5.5,5.8,0.875,0.5068968775248517,4.089815453384624,6.076851213282042,3,-0.2826066666666667,-0.4303,0.6409029182593361,-0.83677,0.41925,-0.755476,-0.633535,-0.005525000000000002,0.24934,0.62801,0.37002547238144445,-1.007856592534298,0.4426432592009645,3,30.0,27.0,11.789826122551595,20,43,21.4,23.5,35.0,39.8,11.5,6.8068592855540455,16.65855580031407,43.34144419968593
1457167,22,21,1,0,0,0,19,2,0.9545454545454546,21,52.10476190476191,50.14,10.894196445377522,33.98,76.56,41.04,45.94,59.14,63.92,13.200000000000003,2.377308564126731,47.44523711907352,56.7642866904503,21,49.833333333333336,47.9,13.848080492737374,23.9,79.9,38.3,43.1,56.0,70.5,12.899999999999999,3.021898908943352,43.910411471804366,55.756255194862305,21,6.119047619047619,6.75,2.2934949417033925,0.0,8.75,4.0,6.0,7.5,8.0,1.5,0.5004816274454347,5.138103629254567,7.0999916088406705,21,0.14253238095238094,0.05325,0.6231014840289242,-1.02514,1.49514,-0.37497,-0.1583,0.41925,1.07078,0.57755,0.13597189124770775,-0.12397252589312627,0.40903728779788817,21,37.714285714285715,36.0,11.371643931916166,17,62,28.0,32.0,43.0,55.0,11.0,2.481496147337671,32.85055326550388,42.57801816306755
1457267,4,2,2,0,0,0,2,0,0.5,2,55.980000000000004,55.980000000000004,8.654987001723342,49.86,62.1,51.084,52.92,59.04,60.876000000000005,6.119999999999997,6.119999999999999,43.98480000000001,67.9752,2,53.1,53.1,9.050966799187806,46.7,59.5,47.980000000000004,49.900000000000006,56.3,58.22,6.3999999999999915,6.399999999999999,40.556000000000004,65.644,2,6.75,6.75,0.7071067811865476,6.25,7.25,6.35,6.5,7.0,7.15,0.5,0.5,5.77,7.73,2,0.288995,0.288995,0.4077248410999752,0.00069,0.5773,0.058351000000000014,0.1448425,0.4331475000000001,0.5196390000000001,0.28830500000000003,0.288305,-0.27608279999999996,0.8540728,2,40.5,40.5,7.7781745930520225,35,46,36.1,37.75,43.25,44.9,5.5,5.499999999999999,29.720000000000002,51.28
1458143,3,2,1,0,0,0,2,0,0.6666666666666666,2,61.589999999999996,61.589999999999996,10.507606768432096,54.16,69.02,55.645999999999994,57.875,65.30499999999999,67.53399999999999,7.429999999999993,7.429999999999999,47.0272,76.1528,2,56.05,56.05,8.273149339882606,50.2,61.9,51.370000000000005,53.125,58.975,60.73,5.850000000000001,5.85,44.583999999999996,67.51599999999999,2,8.375,8.375,1.9445436482630056,7.0,9.75,7.275,7.6875,9.0625,9.475,1.375,1.3749999999999998,5.680000000000001,11.07,2,0.420925,0.420925,0.37188866942944093,0.15796,0.68389,0.210553,0.2894425,0.5524074999999999,0.631297,0.26296499999999995,0.262965,-0.09448639999999997,0.9363364,2,43.0,43.0,7.0710678118654755,38,48,39.0,40.5,45.5,47.0,5.0,5.0,33.2,52.8
1458481,4,4,0,0,0,0,4,0,1.0,4,53.69,49.84,12.162077673380209,43.68,71.4,45.42,48.03,55.5,65.04,7.469999999999999,6.081038836690104,41.77116388008739,65.60883611991261,4,50.55,46.05,13.854120927242793,39.6,70.5,40.65,42.225,54.375,64.05000000000001,12.149999999999999,6.927060463621396,36.97296149130206,64.12703850869794,4,6.625,6.75,1.030776406404415,5.5,7.5,5.65,5.875,7.5,7.5,1.625,0.5153882032022075,5.614839121723674,7.635160878276326,4,0.174495,-0.026319999999999996,0.6227629670803063,-0.32016,1.07078,-0.271602,-0.198765,0.34694,0.7812440000000002,0.545705,0.31138148354015316,-0.4358127077387001,0.7848027077387001,4,38.25,34.5,11.644025649805712,29,55,29.9,31.25,41.5,49.6,10.25,5.822012824902856,26.838854863190402,49.661145136809594
1458668,11,8,3,0,0,0,7,1,0.7272727272727273,8,52.3725,53.260000000000005,11.858310828878022,28.72,66.82,40.564,48.31,60.800000000000004,63.11,12.490000000000002,4.1925460002587585,44.15510983949284,60.58989016050717,8,51.325,49.0,11.367717448986848,35.9,67.9,37.58,45.5,61.0,63.7,15.5,4.019095047395621,43.44757370710459,59.20242629289542,8,5.65625,6.0,2.5246552098398367,0.0,8.5,3.5000000000000004,5.75,6.5625,7.8,0.8125,0.8926004095178472,3.9067531973450196,7.40574680265498,8,0.20939750000000001,0.10566,0.5117464430122737,-0.48618,0.95743,-0.408333,-0.05380499999999999,0.6438025,0.765952,0.6976075,0.1809296900510369,-0.14522469250003228,0.5640196925000323,8,39.0,37.0,9.621404708847278,26,53,27.4,34.0,47.25,49.5,13.25,3.401680257083045,32.332706696117235,45.667293303882765
1465529,9,4,5,0,0,0,4,0,0.4444444444444444,4,51.254999999999995,55.15,14.345818206013908,32.12,62.6,36.992,44.3,62.105,62.402,17.805,7.172909103006954,37.196098158106366,65.31390184189362,4,48.6,53.1,18.064698539785642,23.9,64.3,30.740000000000002,41.0,60.7,62.86,19.700000000000003,9.032349269892821,30.896595431010073,66.30340456898993,4,6.1875,6.0,1.0282468899377555,5.25,7.5,5.325,5.4375,6.75,7.2,1.3125,0.5141234449688777,5.179818047861,7.195181952139,4,0.08618750000000003,0.288995,0.8127279690595536,-1.02514,0.7919,-0.7173909999999999,-0.2557674999999999,0.63095,0.7275200000000001,0.8867174999999999,0.4063639845297768,-0.7102859096783625,0.8826609096783624,4,37.0,40.5,14.7648230602334,17,50,22.4,30.5,47.0,48.8,16.5,7.3824115301167,22.530473400971267,51.46952659902873
1467890,2,2,0,0,0,1,2,0,1.0,2,45.269999999999996,45.269999999999996,16.503872272894018,33.6,56.94,35.934,39.435,51.105,54.605999999999995,11.669999999999995,11.669999999999998,22.3968,68.1432,2,41.9,41.9,14.00071426749364,32.0,51.8,33.98,36.95,46.849999999999994,49.81999999999999,9.899999999999991,9.899999999999999,22.496000000000002,61.303999999999995,2,5.875,5.875,2.6516504294495533,4.0,7.75,4.375,4.9375,6.8125,7.375,1.875,1.875,2.2,9.55,2,-0.21292,-0.21292,0.6291694717641663,-0.65781,0.23197,-0.568832,-0.435365,0.009525000000000006,0.142992,0.44489,0.44488999999999995,-1.0849043999999999,0.6590643999999999,2,31.5,31.5,12.020815280171307,23,40,24.7,27.25,35.75,38.3,8.5,8.499999999999998,14.840000000000003,48.16
1468161,4,4,0,0,0,0,4,0,1.0,4,47.964999999999996,50.48,8.191904540459438,36.36,54.54,39.9,45.209999999999994,53.235,54.018,8.025000000000006,4.095952270229719,39.93693355034975,55.99306644965024,4,46.05,50.75,13.142932194402686,26.7,56.0,33.75,44.325,52.474999999999994,54.59,8.149999999999991,6.571466097201343,33.16992644948537,58.93007355051463,4,5.5625,5.375,1.8300159379998124,4.0,7.5,4.0,4.0,6.9375,7.275,2.9375,0.9150079689999062,3.7690843807601837,7.355915619239816,4,-0.027745000000000006,0.18408,0.5913068622692169,-0.89839,0.41925,-0.5814849999999999,-0.10612749999999993,0.2624625,0.35653500000000005,0.3685899999999999,0.29565343113460846,-0.6072257250238325,0.5517357250238325,4,34.75,38.5,10.719919153924,19,43,24.700000000000003,33.25,40.0,41.8,6.75,5.359959576962,24.24447922915448,45.25552077084552
1472818,13,6,5,0,0,0,4,2,0.46153846153846156,6,32.39,37.370000000000005,15.052222427269667,10.32,47.18,14.120000000000001,21.830000000000002,43.43,45.68,21.599999999999998,6.1450440736146605,20.345713615715265,44.43428638428473,6,29.55,32.65,10.130893346590913,12.9,39.6,17.65,24.474999999999998,36.475,38.35,12.000000000000004,4.1359198896174645,21.44359701634977,37.65640298365023,6,4.375,4.625,3.810347753158496,0.0,8.75,0.0,1.125,7.375,8.5,6.25,1.5555679562997777,1.3260868056524355,7.4239131943475645,6,-0.7696299999999999,-0.6296200000000001,0.4547325167172456,-1.51762,-0.32016,-1.30404,-0.9969825,-0.4583975,-0.37523,0.538585,0.18564377256814554,-1.1334917942335652,-0.4057682057664347,6,21.5,23.5,7.231873892705818,10,29,13.0,17.5,26.5,28.0,9.0,2.952400153547393,15.713295699047109,27.28670430095289
1473015,9,8,1,0,0,0,8,0,0.8888888888888888,8,43.2275,41.120000000000005,13.110048218283344,23.52,66.94,32.06,36.41,48.12,58.51199999999999,11.71,4.635101998415384,34.14270008310585,52.31229991689415,8,40.3625,36.5,11.54827599996764,29.4,64.3,30.31,32.65,45.8,51.98,13.149999999999999,4.082932135295488,32.35995301482084,48.365046985179156,8,5.46875,5.5,2.9683975354678203,0.0,9.25,2.45,4.0625,7.8125,8.375,3.75,1.0494870132933654,3.411755453945004,7.525744546054996,8,-0.28357,-0.45824,0.5187629739788959,-0.77618,0.7919,-0.734439,-0.6290475,-0.038872500000000004,0.23805299999999988,0.590175,0.18341040836448888,-0.6430544003943982,0.07591440039439823,8,29.875,26.5,9.613049166924837,21,50,21.7,23.5,34.25,39.5,10.75,3.3987261269061215,23.213496791264003,36.536503208736
1473185,1,0,1,0,0,0,0,0,0.0,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,
1477654,32,25,7,0,0,0,20,5,0.78125,25,37.6304,37.72,10.072092003815955,18.82,54.54,24.976,31.68,46.66,49.568000000000005,14.979999999999997,2.014418400763191,33.68213993450415,41.57866006549585,25,36.288000000000004,35.9,10.13888225266145,17.9,61.9,24.46,28.1,42.0,49.720000000000006,13.899999999999999,2.02777645053229,32.31355815695672,40.26244184304329,25,4.3,4.75,2.6867731575255847,0.0,8.0,0.0,3.0,6.75,7.4,3.75,0.537354631505117,3.2467849222499705,5.353215077750029,25,-0.46702239999999995,-0.48618,0.45629860165137476,-1.29562,0.68389,-0.9995439999999999,-0.83677,-0.21187,0.13704000000000008,0.6249,0.09125972033027495,-0.6458914518473389,-0.288153348152661,25,26.64,26.0,8.138795979750322,13,48,17.4,20.0,31.0,37.6,11.0,1.6277591959500644,23.449591975937874,29.830408024062127
1483407,9,8,1,0,0,0,6,2,0.8888888888888888,8,44.37,44.42,8.979048629209792,32.64,57.0,34.796,36.95,49.78,55.978,12.829999999999998,3.174573087159009,38.14783674916834,50.59216325083165,8,45.15,46.7,6.128155164018428,35.9,52.5,37.58,40.175,49.575,51.66,9.400000000000006,2.1666300363203947,40.903405128812025,49.39659487118797,8,4.125,4.375,2.945941518185897,0.0,7.5,0.0,2.625,6.3125,7.325,3.6875,1.0415476122441203,2.0835666800015242,6.166433319998475,8,-0.068415,0.00069,0.27629858057646883,-0.48618,0.2624,-0.408333,-0.2931,0.131795,0.22586,0.424895,0.09768629997891941,-0.25988014795868203,0.12305014795868202,8,33.75,35.0,5.175491695067658,26,40,27.4,29.5,37.5,39.3,8.0,1.8298126367785,30.16356723191414,37.33643276808586
1483490,22,10,12,0,0,0,9,1,0.45454545454545453,10,50.728,50.45,13.695313715931368,29.56,71.9,33.196,42.575,59.38,66.644,16.805,4.330838461288736,42.23955661587408,59.216443384125924,10,49.660000000000004,49.0,13.022646940362522,30.7,73.0,35.379999999999995,41.099999999999994,59.225,61.93,18.125000000000007,4.118122549576849,41.58847980282938,57.731520197170624,10,5.5,6.125,2.497220677295283,0.0,8.75,2.25,5.375,6.75,7.174999999999999,1.375,0.7896905160321422,3.9522065885770012,7.047793411422999,10,0.13448100000000002,0.10517000000000001,0.5864032523490602,-0.71655,1.18711,-0.509217,-0.252325,0.5645525,0.6861069999999998,0.8168775,0.18543699047535137,-0.22897550133168865,0.4979375013316887,10,37.6,37.0,10.905656024895217,22,57,25.6,30.25,45.75,48.0,15.5,3.4486712417006835,30.84060436626666,44.35939563373334
1483500,16,7,8,0,0,0,6,1,0.4375,7,47.70857142857143,49.48,18.083258766578762,17.92,71.32,28.480000000000004,37.81,59.81,66.04,22.0,6.83482936999943,34.31230586337255,61.10483699377031,7,46.6,43.1,17.171099751229292,22.4,67.9,26.6,35.7,60.7,64.3,25.0,6.490065668462252,33.879471289813985,59.32052871018602,7,5.214285714285714,6.0,2.87383516775555,0.0,8.5,1.9500000000000002,4.0,7.0,7.9,3.0,1.0862075946961105,3.0853188286813378,7.343252599890091,7,-0.0025985714285714184,-0.1583,0.77234620366406,-1.09046,0.95743,-0.9018919999999999,-0.494025,0.630595,0.7933060000000001,1.12462,0.29191942584856373,-0.5747606460917564,0.5695635032346135,7,35.285714285714285,32.0,14.1151725188924,16,53,19.0,26.0,47.0,50.0,21.0,5.335033742537492,24.8290481503408,45.74238042108777
1483518,3,1,2,0,0,0,1,0,0.3333333333333333,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,
1485453,3,1,2,0,0,0,1,0,0.3333333333333333,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,
1486952,14,14,0,0,0,0,13,1,1.0,14,55.06857142857143,55.09,10.350009184048586,34.1,73.36,41.432,53.04,59.445,66.522,6.405000000000001,2.7661563083338234,49.64690506423714,60.490237792905724,14,55.08571428571429,55.4,9.251266619546433,32.0,71.7,49.36,51.3,58.3,65.26,7.0,2.472505006002936,50.23960447394853,59.931824097480046,14,5.5,6.125,2.706828970755832,0.0,8.75,1.1250000000000002,4.5625,7.25,8.0,2.6875,0.7234304723687331,4.082076274157283,6.917923725842717,14,0.37924714285714284,0.39307000000000003,0.4160049259402987,-0.65781,1.12854,0.12135,0.2102,0.52441,0.8363640000000002,0.31421000000000004,0.11118199314849037,0.16133043628610172,0.5971638494281839,14,42.214285714285715,42.5,7.737805010054622,23,56,37.3,39.0,45.0,50.800000000000004,6.0,2.0680153766633778,38.16097557602549,46.26759585254594
1487060,18,6,12,0,0,0,6,0,0.3333333333333333,6,53.333333333333336,52.03,7.434607364660669,44.6,65.1,46.29,48.584999999999994,57.11,61.67999999999999,8.525000000000006,3.035165746892764,47.38440846942352,59.28225819724315,6,49.583333333333336,47.85,7.388482027227695,42.0,59.5,42.55,43.7,55.45,58.35,11.75,3.016335156738684,43.671316426125514,55.49535024054116,6,6.833333333333333,6.75,1.0801234497346432,5.5,8.75,5.875,6.375,6.9375,7.875,0.5625,0.44095855184409843,5.9690545717189,7.697612094947766,6,0.13079666666666667,0.05295,0.33189942348046747,-0.21187,0.5773,-0.185085,-0.13174,0.3933025,0.524525,0.5250425,0.13549737224184258,-0.13477818292734478,0.3963715162606781,6,37.5,36.0,6.316644678941503,31,46,31.5,32.5,42.5,45.0,10.0,2.5787593916455256,32.44563159237477,42.55436840762523
1487353,7,3,2,0,0,0,3,0,0.42857142857142855,3,47.27333333333333,48.82,3.3770006415950444,43.4,49.6,44.484,46.11,49.21,49.444,3.1000000000000014,1.949712229478438,43.451897363555595,51.09476930311107,3,45.13333333333333,45.5,2.967041174863155,42.0,47.9,42.7,43.75,46.7,47.42,2.950000000000003,1.7130220210039462,41.7758101721656,48.49085649450107,3,5.583333333333333,5.25,2.268442931469367,3.5,8.0,3.85,4.375,6.625,7.45,2.25,1.3096861371251427,3.0163485045680534,8.150318162098612,3,-0.07022666666666667,-0.05206,0.13349035333436396,-0.21187,0.05325,-0.179908,-0.131965,0.0005949999999999983,0.032188,0.13256,0.07707069143181329,-0.22128522187302074,0.08083188853968738,3,33.666666666666664,34.0,2.5166114784235822,31,36,31.6,32.5,35.0,35.6,2.5,1.4529663145135574,30.81885269022009,36.51448064311324
