CO_CURSO,VARIAVEL,RESPOSTA,n,pct_total
121013,QE_I06,D,7,0.2692307692307692
121013,QE_I06,E,4,0.15384615384615385
121013,QE_I06,H,1,0.038461538461538464
121013,QE_I06,,3,0.11538461538461539
121792,QE_I06,B,3,0.5
121792,QE_I06,D,2,0.3333333333333333
121792,QE_I06,F,1,0.16666666666666666
122122,QE_I06,A,1,0.034482758620689655
122122,QE_I06,C,5,0.1724137931034483
122122,QE_I06,D,9,0.3103448275862069
122122,QE_I06,E,11,0.3793103448275862
122122,QE_I06,F,1,0.034482758620689655
122122,QE_I06,H,1,0.034482758620689655
122122,QE_I06,,1,0.034482758620689655
122358,QE_I06,,1,1.0
122746,QE_I06,B,5,0.2631578947368421
122746,QE_I06,C,3,0.15789473684210525
122746,QE_I06,D,5,0.2631578947368421
122746,QE_I06,E,2,0.10526315789473684
122746,QE_I06,F,2,0.10526315789473684
122746,QE_I06,H,1,0.05263157894736842
122746,QE_I06,,1,0.05263157894736842
123356,QE_I06,A,4,0.12903225806451613
123356,QE_I06,B,5,0.16129032258064516
123356,QE_I06,E,2,0.06451612903225806
123356,QE_I06,F,1,0.03225806451612903
123356,QE_I06,H,1,0.03225806451612903
123356,QE_I06,,18,0.5806451612903226
123472,QE_I06,A,5,0.0641025641025641
123472,QE_I06,B,13,0.16666666666666666
123472,QE_I06,C,11,0.14102564102564102
123472,QE_I06,D,16,0.20512820512820512
123472,QE_I06,E,4,0.05128205128205128
123472,QE_I06,F,4,0.05128205128205128
123472,QE_I06,G,2,0.02564102564102564
123472,QE_I06,H,1,0.01282051282051282
123472,QE_I06,,22,0.28205128205128205
123494,QE_I06,D,1,0.5
123494,QE_I06,E,1,0.5
123519,QE_I06,A,2,0.15384615384615385
123519,QE_I06,B,5,0.38461538461538464
123519,QE_I06,D,5,0.38461538461538464
123519,QE_I06,F,1,0.07692307692307693
123787,QE_I06,B,2,0.6666666666666666
123787,QE_I06,,1,0.3333333333333333
300520,QE_I06,A,2,0.06451612903225806
300520,QE_I06,B,4,0.12903225806451613
300520,QE_I06,C,3,0.0967741935483871
300520,QE_I06,D,9,0.2903225806451613
300520,QE_I06,E,3,0.0967741935483871
300520,QE_I06,G,1,0.03225806451612903
300520,QE_I06,,9,0.2903225806451613
312333,QE_I06,B,5,0.11627906976744186
312333,QE_I06,C,10,0.23255813953488372
312333,QE_I06,D,15,0.3488372093023256
312333,QE_I06,E,3,0.06976744186046512
312333,QE_I06,F,6,0.13953488372093023
312333,QE_I06,G,1,0.023255813953488372
312333,QE_I06,,3,0.06976744186046512
1101770,QE_I06,A,2,0.043478260869565216
1101770,QE_I06,B,8,0.17391304347826086
1101770,QE_I06,C,4,0.08695652173913043
1101770,QE_I06,D,19,0.41304347826086957
1101770,QE_I06,E,7,0.15217391304347827
1101770,QE_I06,F,2,0.043478260869565216
1101770,QE_I06,G,1,0.021739130434782608
1101770,QE_I06,,3,0.06521739130434782
1102402,QE_I06,B,1,0.027777777777777776
1102402,QE_I06,C,2,0.05555555555555555
1102402,QE_I06,D,7,0.19444444444444445
1102402,QE_I06,E,6,0.16666666666666666
1102402,QE_I06,F,4,0.1111111111111111
1102402,QE_I06,G,1,0.027777777777777776
1102402,QE_I06,,15,0.4166666666666667
1102641,QE_I06,A,1,0.25
1102641,QE_I06,B,2,0.5
1102641,QE_I06,D,1,0.25
1102795,QE_I06,B,3,0.3
1102795,QE_I06,C,2,0.2
1102795,QE_I06,D,3,0.3
1102795,QE_I06,G,1,0.1
1102795,QE_I06,,1,0.1
1102963,QE_I06,C,2,0.5
1102963,QE_I06,E,1,0.25
1102963,QE_I06,F,1,0.25
1103025,QE_I06,B,2,0.2
1103025,QE_I06,C,2,0.2
1103025,QE_I06,D,3,0.3
1103025,QE_I06,F,1,0.1
1103025,QE_I06,G,1,0.1
1103025,QE_I06,H,1,0.1
1103031,QE_I06,B,4,0.4
1103031,QE_I06,C,2,0.2
1103031,QE_I06,D,4,0.4
1103032,QE_I06,C,1,0.25
1103032,QE_I06,D,2,0.5
1103032,QE_I06,F,1,0.25
1103185,QE_I06,B,1,0.5
1103185,QE_I06,E,1,0.5
1103461,QE_I06,D,10,0.6666666666666666
1103461,QE_I06,E,3,0.2
1103461,QE_I06,F,2,0.13333333333333333
1103556,QE_I06,A,2,0.1
1103556,QE_I06,B,5,0.25
1103556,QE_I06,C,3,0.15
1103556,QE_I06,D,2,0.1
1103556,QE_I06,F,2,0.1
1103556,QE_I06,,6,0.3
1103657,QE_I06,B,4,0.26666666666666666
1103657,QE_I06,C,3,0.2
1103657,QE_I06,D,3,0.2
1103657,QE_I06,E,2,0.13333333333333333
1103657,QE_I06,F,2,0.13333333333333333
1103657,QE_I06,,1,0.06666666666666667
1103813,QE_I06,A,4,0.13333333333333333
1103813,QE_I06,B,6,0.2
1103813,QE_I06,C,4,0.13333333333333333
1103813,QE_I06,D,9,0.3
1103813,QE_I06,E,2,0.06666666666666667
1103813,QE_I06,F,2,0.06666666666666667
1103813,QE_I06,H,2,0.06666666666666667
1103813,QE_I06,,1,0.03333333333333333
1103910,QE_I06,A,1,0.041666666666666664
1103910,QE_I06,B,5,0.20833333333333334
1103910,QE_I06,C,3,0.125
1103910,QE_I06,D,6,0.25
1103910,QE_I06,E,1,0.041666666666666664
1103910,QE_I06,F,2,0.08333333333333333
1103910,QE_I06,,6,0.25
1103911,QE_I06,A,1,0.03571428571428571
1103911,QE_I06,B,13,0.4642857142857143
1103911,QE_I06,C,3,0.10714285714285714
1103911,QE_I06,D,5,0.17857142857142858
1103911,QE_I06,E,6,0.21428571428571427
1103912,QE_I06,A,2,0.18181818181818182
1103912,QE_I06,B,4,0.36363636363636365
1103912,QE_I06,C,2,0.18181818181818182
1103912,QE_I06,D,2,0.18181818181818182
1103912,QE_I06,,1,0.09090909090909091
1103914,QE_I06,A,5,0.19230769230769232
1103914,QE_I06,B,6,0.23076923076923078
1103914,QE_I06,C,6,0.23076923076923078
1103914,QE_I06,D,5,0.19230769230769232
1103914,QE_I06,F,3,0.11538461538461539
1103914,QE_I06,,1,0.038461538461538464
1105218,QE_I06,B,3,0.12
1105218,QE_I06,C,7,0.28
1105218,QE_I06,D,8,0.32
1105218,QE_I06,E,3,0.12
1105218,QE_I06,F,1,0.04
1105218,QE_I06,,3,0.12
1106721,QE_I06,C,1,0.16666666666666666
1106721,QE_I06,D,3,0.5
1106721,QE_I06,E,1,0.16666666666666666
1106721,QE_I06,F,1,0.16666666666666666
1108212,QE_I06,B,2,0.08333333333333333
1108212,QE_I06,C,3,0.125
1108212,QE_I06,D,12,0.5
1108212,QE_I06,E,2,0.08333333333333333
1108212,QE_I06,F,4,0.16666666666666666
1108212,QE_I06,,1,0.041666666666666664
1111510,QE_I06,A,1,0.16666666666666666
1111510,QE_I06,B,1,0.16666666666666666
1111510,QE_I06,C,1,0.16666666666666666
1111510,QE_I06,D,1,0.16666666666666666
1111510,QE_I06,E,1,0.16666666666666666
1111510,QE_I06,,1,0.16666666666666666
1117203,QE_I06,B,3,0.3
1117203,QE_I06,C,2,0.2
1117203,QE_I06,D,3,0.3
1117203,QE_I06,E,1,0.1
1117203,QE_I06,F,1,0.1
1122743,QE_I06,B,3,0.17647058823529413
1122743,QE_I06,C,1,0.058823529411764705
1122743,QE_I06,D,9,0.5294117647058824
1122743,QE_I06,E,2,0.11764705882352941
1122743,QE_I06,,2,0.11764705882352941
1123270,QE_I06,A,3,0.125
1123270,QE_I06,B,7,0.2916666666666667
1123270,QE_I06,C,4,0.16666666666666666
1123270,QE_I06,D,6,0.25
1123270,QE_I06,E,1,0.041666666666666664
1123270,QE_I06,F,1,0.041666666666666664
1123270,QE_I06,,2,0.08333333333333333
1126144,QE_I06,B,2,0.2857142857142857
1126144,QE_I06,C,2,0.2857142857142857
1126144,QE_I06,D,3,0.42857142857142855
1127113,QE_I06,A,3,0.0967741935483871
1127113,QE_I06,B,8,0.25806451612903225
1127113,QE_I06,C,4,0.12903225806451613
1127113,QE_I06,D,5,0.16129032258064516
1127113,QE_I06,E,3,0.0967741935483871
1127113,QE_I06,F,3,0.0967741935483871
1127113,QE_I06,,5,0.16129032258064516
1127676,QE_I06,B,1,0.1
1127676,QE_I06,C,2,0.2
1127676,QE_I06,D,2,0.2
1127676,QE_I06,E,2,0.2
1127676,QE_I06,F,3,0.3
1128030,QE_I06,A,1,0.058823529411764705
1128030,QE_I06,B,5,0.29411764705882354
1128030,QE_I06,C,3,0.17647058823529413
1128030,QE_I06,D,8,0.47058823529411764
1128096,QE_I06,A,2,0.08
1128096,QE_I06,B,12,0.48
1128096,QE_I06,C,2,0.08
1128096,QE_I06,D,6,0.24
1128096,QE_I06,E,3,0.12
1128169,QE_I06,A,1,0.020833333333333332
1128169,QE_I06,B,7,0.14583333333333334
1128169,QE_I06,C,4,0.08333333333333333
1128169,QE_I06,D,20,0.4166666666666667
1128169,QE_I06,E,9,0.1875
1128169,QE_I06,F,5,0.10416666666666667
1128169,QE_I06,G,1,0.020833333333333332
1128169,QE_I06,,1,0.020833333333333332
1128360,QE_I06,B,4,0.26666666666666666
1128360,QE_I06,C,3,0.2
1128360,QE_I06,D,2,0.13333333333333333
1128360,QE_I06,E,3,0.2
1128360,QE_I06,F,1,0.06666666666666667
1128360,QE_I06,,2,0.13333333333333333
1128375,QE_I06,B,2,0.25
1128375,QE_I06,C,1,0.125
1128375,QE_I06,D,3,0.375
1128375,QE_I06,,2,0.25
1128378,QE_I06,D,4,0.2857142857142857
1128378,QE_I06,E,5,0.35714285714285715
1128378,QE_I06,F,2,0.14285714285714285
1128378,QE_I06,,3,0.21428571428571427
1128936,QE_I06,B,1,0.06666666666666667
1128936,QE_I06,C,3,0.2
1128936,QE_I06,D,6,0.4
1128936,QE_I06,E,2,0.13333333333333333
1128936,QE_I06,,3,0.2
1128938,QE_I06,B,3,0.25
1128938,QE_I06,C,3,0.25
1128938,QE_I06,D,5,0.4166666666666667
1128938,QE_I06,F,1,0.08333333333333333
1129073,QE_I06,B,5,0.45454545454545453
1129073,QE_I06,D,5,0.45454545454545453
1129073,QE_I06,E,1,0.09090909090909091
1131697,QE_I06,B,1,0.034482758620689655
1131697,QE_I06,C,8,0.27586206896551724
1131697,QE_I06,D,6,0.20689655172413793
1131697,QE_I06,E,9,0.3103448275862069
1131697,QE_I06,F,1,0.034482758620689655
1131697,QE_I06,H,1,0.034482758620689655
1131697,QE_I06,,3,0.10344827586206896
1135958,QE_I06,B,1,0.3333333333333333
1135958,QE_I06,C,1,0.3333333333333333
1135958,QE_I06,D,1,0.3333333333333333
1137846,QE_I06,A,1,0.037037037037037035
1137846,QE_I06,B,3,0.1111111111111111
1137846,QE_I06,C,2,0.07407407407407407
1137846,QE_I06,D,9,0.3333333333333333
1137846,QE_I06,E,3,0.1111111111111111
1137846,QE_I06,F,3,0.1111111111111111
1137846,QE_I06,G,1,0.037037037037037035
1137846,QE_I06,,5,0.18518518518518517
1139335,QE_I06,A,1,0.2
1139335,QE_I06,B,3,0.6
1139335,QE_I06,,1,0.2
1140021,QE_I06,A,6,0.3157894736842105
1140021,QE_I06,B,4,0.21052631578947367
1140021,QE_I06,C,4,0.21052631578947367
1140021,QE_I06,D,2,0.10526315789473684
1140021,QE_I06,F,2,0.10526315789473684
1140021,QE_I06,,1,0.05263157894736842
1142320,QE_I06,A,1,0.1
1142320,QE_I06,B,3,0.3
1142320,QE_I06,C,1,0.1
1142320,QE_I06,D,4,0.4
1142320,QE_I06,E,1,0.1
1151457,QE_I06,B,5,0.3125
1151457,QE_I06,C,1,0.0625
1151457,QE_I06,,10,0.625
1152312,QE_I06,C,1,0.25
1152312,QE_I06,E,2,0.5
1152312,QE_I06,F,1,0.25
1152591,QE_I06,A,1,0.1111111111111111
1152591,QE_I06,B,2,0.2222222222222222
1152591,QE_I06,C,2,0.2222222222222222
1152591,QE_I06,D,1,0.1111111111111111
1152591,QE_I06,E,1,0.1111111111111111
1152591,QE_I06,,2,0.2222222222222222
1152637,QE_I06,B,4,0.26666666666666666
1152637,QE_I06,D,4,0.26666666666666666
1152637,QE_I06,E,2,0.13333333333333333
1152637,QE_I06,F,5,0.3333333333333333
1152880,QE_I06,A,2,0.07692307692307693
1152880,QE_I06,B,11,0.4230769230769231
1152880,QE_I06,C,5,0.19230769230769232
1152880,QE_I06,D,6,0.23076923076923078
1152880,QE_I06,E,2,0.07692307692307693
1153801,QE_I06,B,6,0.13636363636363635
1153801,QE_I06,C,9,0.20454545454545456
1153801,QE_I06,D,8,0.18181818181818182
1153801,QE_I06,E,3,0.06818181818181818
1153801,QE_I06,F,7,0.1590909090909091
1153801,QE_I06,,11,0.25
1154825,QE_I06,A,2,0.09090909090909091
1154825,QE_I06,B,8,0.36363636363636365
1154825,QE_I06,C,4,0.18181818181818182
1154825,QE_I06,D,3,0.13636363636363635
1154825,QE_I06,E,1,0.045454545454545456
1154825,QE_I06,,4,0.18181818181818182
1155366,QE_I06,A,1,0.047619047619047616
1155366,QE_I06,B,8,0.38095238095238093
1155366,QE_I06,D,6,0.2857142857142857
1155366,QE_I06,E,1,0.047619047619047616
1155366,QE_I06,,5,0.23809523809523808
1156565,QE_I06,C,2,0.5
1156565,QE_I06,D,1,0.25
1156565,QE_I06,H,1,0.25
1156623,QE_I06,B,1,0.14285714285714285
1156623,QE_I06,C,2,0.2857142857142857
1156623,QE_I06,D,2,0.2857142857142857
1156623,QE_I06,E,1,0.14285714285714285
1156623,QE_I06,G,1,0.14285714285714285
1160182,QE_I06,B,3,0.23076923076923078
1160182,QE_I06,C,4,0.3076923076923077
1160182,QE_I06,,6,0.46153846153846156
1160371,QE_I06,A,4,0.125
1160371,QE_I06,B,8,0.25
1160371,QE_I06,C,5,0.15625
1160371,QE_I06,D,6,0.1875
1160371,QE_I06,E,5,0.15625
1160371,QE_I06,F,1,0.03125
1160371,QE_I06,,3,0.09375
1160424,QE_I06,B,1,0.09090909090909091
1160424,QE_I06,D,4,0.36363636363636365
1160424,QE_I06,,6,0.5454545454545454
1160481,QE_I06,B,2,0.4
1160481,QE_I06,C,2,0.4
1160481,QE_I06,D,1,0.2
1160830,QE_I06,A,19,0.030206677265500796
1160830,QE_I06,B,81,0.1287758346581876
1160830,QE_I06,C,50,0.0794912559618442
1160830,QE_I06,D,107,0.17011128775834658
1160830,QE_I06,E,27,0.04292527821939587
1160830,QE_I06,F,30,0.04769475357710652
1160830,QE_I06,G,2,0.003179650238473768
1160830,QE_I06,H,7,0.011128775834658187
1160830,QE_I06,,306,0.4864864864864865
1160979,QE_I06,A,1,0.041666666666666664
1160979,QE_I06,B,10,0.4166666666666667
1160979,QE_I06,C,3,0.125
1160979,QE_I06,D,5,0.20833333333333334
1160979,QE_I06,F,1,0.041666666666666664
1160979,QE_I06,H,1,0.041666666666666664
1160979,QE_I06,,3,0.125
1161404,QE_I06,A,1,0.03333333333333333
1161404,QE_I06,B,6,0.2
1161404,QE_I06,C,5,0.16666666666666666
1161404,QE_I06,D,11,0.36666666666666664
1161404,QE_I06,E,3,0.1
1161404,QE_I06,F,2,0.06666666666666667
1161404,QE_I06,,2,0.06666666666666667
1166758,QE_I06,A,7,0.3888888888888889
1166758,QE_I06,B,7,0.3888888888888889
1166758,QE_I06,C,1,0.05555555555555555
1166758,QE_I06,D,3,0.16666666666666666
1168573,QE_I06,B,6,0.6666666666666666
1168573,QE_I06,C,1,0.1111111111111111
1168573,QE_I06,D,2,0.2222222222222222
1172590,QE_I06,A,4,0.016
1172590,QE_I06,B,41,0.164
1172590,QE_I06,C,22,0.088
1172590,QE_I06,D,24,0.096
1172590,QE_I06,E,6,0.024
1172590,QE_I06,F,12,0.048
1172590,QE_I06,H,5,0.02
1172590,QE_I06,,136,0.544
1179877,QE_I06,A,4,0.11428571428571428
1179877,QE_I06,B,14,0.4
1179877,QE_I06,C,3,0.08571428571428572
1179877,QE_I06,D,7,0.2
1179877,QE_I06,E,1,0.02857142857142857
1179877,QE_I06,F,2,0.05714285714285714
1179877,QE_I06,H,2,0.05714285714285714
1179877,QE_I06,,2,0.05714285714285714
1181042,QE_I06,A,2,0.09523809523809523
1181042,QE_I06,B,6,0.2857142857142857
1181042,QE_I06,C,3,0.14285714285714285
1181042,QE_I06,D,6,0.2857142857142857
1181042,QE_I06,E,2,0.09523809523809523
1181042,QE_I06,F,1,0.047619047619047616
1181042,QE_I06,,1,0.047619047619047616
1182640,QE_I06,B,8,0.4
1182640,QE_I06,C,2,0.1
1182640,QE_I06,D,5,0.25
1182640,QE_I06,E,2,0.1
1182640,QE_I06,F,1,0.05
1182640,QE_I06,,2,0.1
1182765,QE_I06,A,1,0.07692307692307693
1182765,QE_I06,B,4,0.3076923076923077
1182765,QE_I06,C,2,0.15384615384615385
1182765,QE_I06,D,4,0.3076923076923077
1182765,QE_I06,F,1,0.07692307692307693
1182765,QE_I06,G,1,0.07692307692307693
1184450,QE_I06,A,7,0.28
1184450,QE_I06,B,7,0.28
1184450,QE_I06,C,4,0.16
1184450,QE_I06,D,4,0.16
1184450,QE_I06,E,1,0.04
1184450,QE_I06,F,2,0.08
1185309,QE_I06,A,1,0.16666666666666666
1185309,QE_I06,C,1,0.16666666666666666
1185309,QE_I06,D,2,0.3333333333333333
1185309,QE_I06,F,1,0.16666666666666666
1185309,QE_I06,,1,0.16666666666666666
1185450,QE_I06,,2,1.0
1188419,QE_I06,A,1,0.07692307692307693
1188419,QE_I06,B,3,0.23076923076923078
1188419,QE_I06,C,2,0.15384615384615385
1188419,QE_I06,D,3,0.23076923076923078
1188419,QE_I06,F,3,0.23076923076923078
1188419,QE_I06,,1,0.07692307692307693
1190159,QE_I06,A,74,0.05555555555555555
1190159,QE_I06,B,327,0.24549549549549549
1190159,QE_I06,C,141,0.10585585585585586
1190159,QE_I06,D,228,0.17117117117117117
1190159,QE_I06,E,74,0.05555555555555555
1190159,QE_I06,F,72,0.05405405405405406
1190159,QE_I06,G,8,0.006006006006006006
1190159,QE_I06,H,25,0.01876876876876877
1190159,QE_I06,,383,0.2875375375375375
1193885,QE_I06,B,2,0.25
1193885,QE_I06,D,3,0.375
1193885,QE_I06,E,1,0.125
1193885,QE_I06,,2,0.25
1202856,QE_I06,A,3,0.05084745762711865
1202856,QE_I06,B,14,0.23728813559322035
1202856,QE_I06,C,2,0.03389830508474576
1202856,QE_I06,D,12,0.2033898305084746
1202856,QE_I06,E,4,0.06779661016949153
1202856,QE_I06,F,2,0.03389830508474576
1202856,QE_I06,H,3,0.05084745762711865
1202856,QE_I06,,19,0.3220338983050847
1203136,QE_I06,A,1,0.027777777777777776
1203136,QE_I06,B,12,0.3333333333333333
1203136,QE_I06,D,8,0.2222222222222222
1203136,QE_I06,E,4,0.1111111111111111
1203136,QE_I06,F,1,0.027777777777777776
1203136,QE_I06,H,1,0.027777777777777776
1203136,QE_I06,,9,0.25
1205924,QE_I06,B,5,0.20833333333333334
1205924,QE_I06,C,5,0.20833333333333334
1205924,QE_I06,D,6,0.25
1205924,QE_I06,E,4,0.16666666666666666
1205924,QE_I06,H,1,0.041666666666666664
1205924,QE_I06,,3,0.125
1214485,QE_I06,A,1,0.14285714285714285
1214485,QE_I06,B,1,0.14285714285714285
1214485,QE_I06,C,1,0.14285714285714285
1214485,QE_I06,D,1,0.14285714285714285
1214485,QE_I06,E,2,0.2857142857142857
1214485,QE_I06,G,1,0.14285714285714285
1258370,QE_I06,C,1,0.25
1258370,QE_I06,D,2,0.5
1258370,QE_I06,F,1,0.25
1260434,QE_I06,B,5,0.45454545454545453
1260434,QE_I06,D,2,0.18181818181818182
1260434,QE_I06,F,4,0.36363636363636365
1264321,QE_I06,B,1,0.16666666666666666
1264321,QE_I06,D,2,0.3333333333333333
1264321,QE_I06,E,2,0.3333333333333333
1264321,QE_I06,F,1,0.16666666666666666
1264336,QE_I06,A,2,0.2857142857142857
1264336,QE_I06,B,3,0.42857142857142855
1264336,QE_I06,C,1,0.14285714285714285
1264336,QE_I06,,1,0.14285714285714285
1266766,QE_I06,A,1,0.015873015873015872
1266766,QE_I06,B,15,0.23809523809523808
1266766,QE_I06,C,6,0.09523809523809523
1266766,QE_I06,D,13,0.20634920634920634
1266766,QE_I06,E,9,0.14285714285714285
1266766,QE_I06,F,4,0.06349206349206349
1266766,QE_I06,H,2,0.031746031746031744
1266766,QE_I06,,13,0.20634920634920634
1268237,QE_I06,,3,1.0
1270326,QE_I06,D,3,1.0
1270371,QE_I06,A,1,0.08333333333333333
1270371,QE_I06,C,2,0.16666666666666666
1270371,QE_I06,D,4,0.3333333333333333
1270371,QE_I06,E,1,0.08333333333333333
1270371,QE_I06,F,3,0.25
1270371,QE_I06,G,1,0.08333333333333333
1284904,QE_I06,B,2,0.3333333333333333
1284904,QE_I06,D,3,0.5
1284904,QE_I06,,1,0.16666666666666666
1285866,QE_I06,A,18,0.034482758620689655
1285866,QE_I06,B,101,0.19348659003831417
1285866,QE_I06,C,51,0.09770114942528736
1285866,QE_I06,D,115,0.22030651340996169
1285866,QE_I06,E,51,0.09770114942528736
1285866,QE_I06,F,42,0.08045977011494253
1285866,QE_I06,G,4,0.007662835249042145
1285866,QE_I06,H,5,0.009578544061302681
1285866,QE_I06,,135,0.25862068965517243
1292570,QE_I06,A,53,0.066167290886392
1292570,QE_I06,B,178,0.2222222222222222
1292570,QE_I06,C,80,0.09987515605493133
1292570,QE_I06,D,166,0.20724094881398253
1292570,QE_I06,E,41,0.05118601747815231
1292570,QE_I06,F,44,0.05493133583021224
1292570,QE_I06,G,4,0.004993757802746567
1292570,QE_I06,H,21,0.026217228464419477
1292570,QE_I06,,214,0.2671660424469413
1292767,QE_I06,A,3,0.2727272727272727
1292767,QE_I06,B,1,0.09090909090909091
1292767,QE_I06,C,4,0.36363636363636365
1292767,QE_I06,D,3,0.2727272727272727
1292902,QE_I06,A,1,0.06666666666666667
1292902,QE_I06,B,5,0.3333333333333333
1292902,QE_I06,C,2,0.13333333333333333
1292902,QE_I06,D,1,0.06666666666666667
1292902,QE_I06,E,1,0.06666666666666667
1292902,QE_I06,F,1,0.06666666666666667
1292902,QE_I06,,4,0.26666666666666666
1296649,QE_I06,A,2,0.015151515151515152
1296649,QE_I06,B,25,0.1893939393939394
1296649,QE_I06,C,7,0.05303030303030303
1296649,QE_I06,D,32,0.24242424242424243
1296649,QE_I06,E,14,0.10606060606060606
1296649,QE_I06,F,11,0.08333333333333333
1296649,QE_I06,H,3,0.022727272727272728
1296649,QE_I06,,38,0.2878787878787879
1298841,QE_I06,A,1,0.07142857142857142
1298841,QE_I06,B,3,0.21428571428571427
1298841,QE_I06,C,1,0.07142857142857142
1298841,QE_I06,D,3,0.21428571428571427
1298841,QE_I06,E,1,0.07142857142857142
1298841,QE_I06,G,1,0.07142857142857142
1298841,QE_I06,,4,0.2857142857142857
1300008,QE_I06,A,5,0.07246376811594203
1300008,QE_I06,B,18,0.2608695652173913
1300008,QE_I06,C,10,0.14492753623188406
1300008,QE_I06,D,15,0.21739130434782608
1300008,QE_I06,E,4,0.057971014492753624
1300008,QE_I06,F,4,0.057971014492753624
1300008,QE_I06,,13,0.18840579710144928
1300375,QE_I06,A,2,0.05714285714285714
1300375,QE_I06,B,4,0.11428571428571428
1300375,QE_I06,C,5,0.14285714285714285
1300375,QE_I06,D,12,0.34285714285714286
1300375,QE_I06,E,3,0.08571428571428572
1300375,QE_I06,F,2,0.05714285714285714
1300375,QE_I06,,7,0.2
1304557,QE_I06,C,2,0.1111111111111111
1304557,QE_I06,D,10,0.5555555555555556
1304557,QE_I06,E,3,0.16666666666666666
1304557,QE_I06,H,1,0.05555555555555555
1304557,QE_I06,,2,0.1111111111111111
1312211,QE_I06,C,3,0.375
1312211,QE_I06,D,2,0.25
1312211,QE_I06,E,1,0.125
1312211,QE_I06,F,2,0.25
1313067,QE_I06,A,2,0.06451612903225806
1313067,QE_I06,B,9,0.2903225806451613
1313067,QE_I06,C,4,0.12903225806451613
1313067,QE_I06,D,4,0.12903225806451613
1313067,QE_I06,E,3,0.0967741935483871
1313067,QE_I06,F,2,0.06451612903225806
1313067,QE_I06,G,1,0.03225806451612903
1313067,QE_I06,H,1,0.03225806451612903
1313067,QE_I06,,5,0.16129032258064516
1313355,QE_I06,A,1,0.09090909090909091
1313355,QE_I06,B,3,0.2727272727272727
1313355,QE_I06,C,2,0.18181818181818182
1313355,QE_I06,D,3,0.2727272727272727
1313355,QE_I06,E,1,0.09090909090909091
1313355,QE_I06,,1,0.09090909090909091
1313360,QE_I06,B,3,0.2727272727272727
1313360,QE_I06,C,2,0.18181818181818182
1313360,QE_I06,D,4,0.36363636363636365
1313360,QE_I06,E,1,0.09090909090909091
1313360,QE_I06,,1,0.09090909090909091
1315060,QE_I06,A,76,0.05475504322766571
1315060,QE_I06,B,292,0.21037463976945245
1315060,QE_I06,C,169,0.12175792507204611
1315060,QE_I06,D,266,0.19164265129682997
1315060,QE_I06,E,88,0.06340057636887608
1315060,QE_I06,F,82,0.059077809798270896
1315060,QE_I06,G,10,0.007204610951008645
1315060,QE_I06,H,24,0.01729106628242075
1315060,QE_I06,,381,0.2744956772334294
1321332,QE_I06,A,1,0.05
1321332,QE_I06,B,4,0.2
1321332,QE_I06,C,4,0.2
1321332,QE_I06,D,7,0.35
1321332,QE_I06,F,1,0.05
1321332,QE_I06,H,1,0.05
1321332,QE_I06,,2,0.1
1321334,QE_I06,B,1,0.25
1321334,QE_I06,C,1,0.25
1321334,QE_I06,D,1,0.25
1321334,QE_I06,,1,0.25
1321678,QE_I06,A,1,0.2
1321678,QE_I06,B,1,0.2
1321678,QE_I06,D,1,0.2
1321678,QE_I06,E,1,0.2
1321678,QE_I06,,1,0.2
1327336,QE_I06,A,3,0.25
1327336,QE_I06,C,1,0.08333333333333333
1327336,QE_I06,D,5,0.4166666666666667
1327336,QE_I06,F,2,0.16666666666666666
1327336,QE_I06,,1,0.08333333333333333
1327524,QE_I06,A,2,0.14285714285714285
1327524,QE_I06,B,10,0.7142857142857143
1327524,QE_I06,,2,0.14285714285714285
1330050,QE_I06,A,3,0.022727272727272728
1330050,QE_I06,B,18,0.13636363636363635
1330050,QE_I06,C,11,0.08333333333333333
1330050,QE_I06,D,30,0.22727272727272727
1330050,QE_I06,E,7,0.05303030303030303
1330050,QE_I06,F,5,0.03787878787878788
1330050,QE_I06,G,1,0.007575757575757576
1330050,QE_I06,,57,0.4318181818181818
1330203,QE_I06,,1,1.0
1330366,QE_I06,D,1,0.5
1330366,QE_I06,E,1,0.5
1330369,QE_I06,C,1,0.3333333333333333
1330369,QE_I06,E,2,0.6666666666666666
1330372,QE_I06,D,3,0.6
1330372,QE_I06,,2,0.4
1330384,QE_I06,A,2,0.11764705882352941
1330384,QE_I06,B,4,0.23529411764705882
1330384,QE_I06,C,4,0.23529411764705882
1330384,QE_I06,D,5,0.29411764705882354
1330384,QE_I06,E,1,0.058823529411764705
1330384,QE_I06,F,1,0.058823529411764705
1331356,QE_I06,A,1,0.07142857142857142
1331356,QE_I06,B,1,0.07142857142857142
1331356,QE_I06,C,6,0.42857142857142855
1331356,QE_I06,D,4,0.2857142857142857
1331356,QE_I06,H,2,0.14285714285714285
1332695,QE_I06,A,1,0.05555555555555555
1332695,QE_I06,B,5,0.2777777777777778
1332695,QE_I06,C,2,0.1111111111111111
